municipality_code,municipality_name,period,population_estimated
4310363,Imigrante - RS,2024,3148.0
4310405,Independência - RS,2024,6558.0
4310413,Inhacorá - RS,2024,2049.0
4310439,Ipê - RS,2024,5496.0
4310462,Ipiranga do Sul - RS,2024,1750.0
4310504,Iraí - RS,2024,7624.0
4310538,Itaara - RS,2024,5706.0
4310553,Itacurubi - RS,2024,3042.0
4310579,Itapuca - RS,2024,1967.0
4310603,Itaqui - RS,2024,36830.0
4310652,Itati - RS,2024,2695.0
4310702,Itatiba do Sul - RS,2024,3249.0
4310751,Ivorá - RS,2024,1964.0
4310801,Ivoti - RS,2024,23533.0
4310850,Jaboticaba - RS,2024,3850.0
4310876,Jacuizinho - RS,2024,2070.0
4310900,Jacutinga - RS,2024,3401.0
4311007,Jaguarão - RS,2024,27406.0
4311106,Jaguari - RS,2024,10779.0
4311122,Jaquirana - RS,2024,3755.0
4311130,Jari - RS,2024,3414.0
4311155,Jóia - RS,2024,7305.0
4311205,Júlio de Castilhos - RS,2024,18557.0
4311239,Lagoa Bonita do Sul - RS,2024,2287.0
4311254,Lagoão - RS,2024,5429.0
4311270,Lagoa dos Três Cantos - RS,2024,1779.0
4311304,Lagoa Vermelha - RS,2024,28617.0
4311403,Lajeado - RS,2024,96651.0
4311429,Lajeado do Bugre - RS,2024,2660.0
4311502,Lavras do Sul - RS,2024,7294.0
4311601,Liberato Salzano - RS,2024,4854.0
4311627,Lindolfo Collor - RS,2024,6409.0
4311643,Linha Nova - RS,2024,1720.0
4311700,Machadinho - RS,2024,5864.0
4311718,Maçambará - RS,2024,4487.0
4311734,Mampituba - RS,2024,3201.0
4311759,Manoel Viana - RS,2024,6917.0
4311775,Maquiné - RS,2024,7588.0
4311791,Maratá - RS,2024,2521.0
4311809,Marau - RS,2024,46656.0
4311908,Marcelino Ramos - RS,2024,4389.0
4311981,Mariana Pimentel - RS,2024,4003.0
4312005,Mariano Moro - RS,2024,1888.0
4312054,Marques de Souza - RS,2024,4050.0
4312104,Mata - RS,2024,4786.0
4312138,Mato Castelhano - RS,2024,2610.0
4312153,Mato Leitão - RS,2024,4990.0
4312179,Mato Queimado - RS,2024,1833.0
4312203,Maximiliano de Almeida - RS,2024,4258.0
4312252,Minas do Leão - RS,2024,7661.0
4312302,Miraguaí - RS,2024,4506.0
4312351,Montauri - RS,2024,1530.0
4312377,Monte Alegre dos Campos - RS,2024,3250.0
4312385,Monte Belo do Sul - RS,2024,2609.0
4312401,Montenegro - RS,2024,66295.0
4312427,Mormaço - RS,2024,2815.0
4312443,Morrinhos do Sul - RS,2024,3134.0
4312450,Morro Redondo - RS,2024,6169.0
4312476,Morro Reuter - RS,2024,6163.0
4312500,Mostardas - RS,2024,12346.0
4312609,Muçum - RS,2024,4694.0
4312617,Muitos Capões - RS,2024,2938.0
4312625,Muliterno - RS,2024,1755.0
4312658,Não-Me-Toque - RS,2024,18314.0
4312674,Nicolau Vergueiro - RS,2024,1979.0
4312708,Nonoai - RS,2024,14056.0
4312757,Nova Alvorada - RS,2024,3229.0
4312807,Nova Araçá - RS,2024,5086.0
4312906,Nova Bassano - RS,2024,9877.0
4312955,Nova Boa Vista - RS,2024,2088.0
4313003,Nova Bréscia - RS,2024,3105.0
4313011,Nova Candelária - RS,2024,3134.0
4313037,Nova Esperança do Sul - RS,2024,4974.0
4313060,Nova Hartz - RS,2024,20539.0
4313086,Nova Pádua - RS,2024,2390.0
4313102,Nova Palma - RS,2024,5683.0
4313201,Nova Petrópolis - RS,2024,23889.0
4313300,Nova Prata - RS,2024,26587.0
4313334,Nova Ramada - RS,2024,2201.0
4313359,Nova Roma do Sul - RS,2024,3543.0
4313375,Nova Santa Rita - RS,2024,30121.0
4313391,Novo Cabrais - RS,2024,3636.0
4313409,Novo Hamburgo - RS,2024,235879.0
4313425,Novo Machado - RS,2024,3246.0
4313441,Novo Tiradentes - RS,2024,2188.0
4313466,Novo Xingu - RS,2024,1678.0
4313490,Novo Barreiro - RS,2024,4371.0
4313508,Osório - RS,2024,48929.0
4313607,Paim Filho - RS,2024,3691.0
4313656,Palmares do Sul - RS,2024,13170.0
4313706,Palmeira das Missões - RS,2024,34233.0
4313805,Palmitinho - RS,2024,8032.0
4313904,Panambi - RS,2024,45042.0
4313953,Pantano Grande - RS,2024,10438.0
4314001,Paraí - RS,2024,7357.0
4314027,Paraíso do Sul - RS,2024,6635.0
4314035,Pareci Novo - RS,2024,4433.0
4314050,Parobé - RS,2024,53555.0
4314068,Passa Sete - RS,2024,4036.0
4314076,Passo do Sobrado - RS,2024,6154.0
4314100,Passo Fundo - RS,2024,214564.0
4314134,Paulo Bento - RS,2024,2188.0
4314159,Paverama - RS,2024,8146.0
4314175,Pedras Altas - RS,2024,2100.0
4314209,Pedro Osório - RS,2024,7634.0
4314308,Pejuçara - RS,2024,3819.0
4314407,Pelotas - RS,2024,336131.0
4314423,Picada Café - RS,2024,5470.0
4314456,Pinhal - RS,2024,3034.0
4314464,Pinhal da Serra - RS,2024,2299.0
4314472,Pinhal Grande - RS,2024,3867.0
4314498,Pinheirinho do Vale - RS,2024,4637.0
4314506,Pinheiro Machado - RS,2024,11409.0
4314548,Pinto Bandeira - RS,2024,2784.0
4314555,Pirapó - RS,2024,2260.0
4314605,Piratini - RS,2024,17792.0
4314704,Planalto - RS,2024,10624.0
4314753,Poço das Antas - RS,2024,2222.0
4314779,Pontão - RS,2024,3350.0
4314787,Ponte Preta - RS,2024,1604.0
4314803,Portão - RS,2024,35237.0
4314902,Porto Alegre - RS,2024,1389322.0
4315008,Porto Lucena - RS,2024,4424.0
4315057,Porto Mauá - RS,2024,2176.0
4315073,Porto Vera Cruz - RS,2024,1585.0
4315107,Porto Xavier - RS,2024,10132.0
4315131,Pouso Novo - RS,2024,1773.0
4315149,Presidente Lucena - RS,2024,3159.0
4315156,Progresso - RS,2024,5430.0
4315172,Protásio Alves - RS,2024,2069.0
4315206,Putinga - RS,2024,3814.0
4315305,Quaraí - RS,2024,23988.0
4315313,Quatro Irmãos - RS,2024,1579.0
4315321,Quevedos - RS,2024,2555.0
4315354,Quinze de Novembro - RS,2024,4000.0
4315404,Redentora - RS,2024,9934.0
4315453,Relvado - RS,2024,1828.0
4315503,Restinga Sêca - RS,2024,15213.0
4315552,Rio dos Índios - RS,2024,2874.0
4315602,Rio Grande - RS,2024,198958.0
4315701,Rio Pardo - RS,2024,35666.0
4315750,Riozinho - RS,2024,4572.0
4315800,Roca Sales - RS,2024,10644.0
4315909,Rodeio Bonito - RS,2024,6821.0
4315958,Rolador - RS,2024,2332.0
4316006,Rolante - RS,2024,21733.0
4316105,Ronda Alta - RS,2024,9972.0
4316204,Rondinha - RS,2024,5083.0
4316303,Roque Gonzales - RS,2024,6698.0
4316402,Rosário do Sul - RS,2024,37700.0
4316428,Sagrada Família - RS,2024,2529.0
4316436,Saldanha Marinho - RS,2024,2621.0
4316451,Salto do Jacuí - RS,2024,10373.0
4316477,Salvador das Missões - RS,2024,2953.0
4316501,Salvador do Sul - RS,2024,7182.0
4316600,Sananduva - RS,2024,16759.0
4316709,Santa Bárbara do Sul - RS,2024,8275.0
4316733,Santa Cecília do Sul - RS,2024,1710.0
4316758,Santa Clara do Sul - RS,2024,7067.0
4316808,Santa Cruz do Sul - RS,2024,138104.0
4316907,Santa Maria - RS,2024,282244.0
4316956,Santa Maria do Herval - RS,2024,6482.0
4316972,Santa Margarida do Sul - RS,2024,2658.0
4317004,Santana da Boa Vista - RS,2024,7140.0
4317103,Sant'Ana do Livramento - RS,2024,87296.0
4317202,Santa Rosa - RS,2024,79395.0
4317251,Santa Tereza - RS,2024,1531.0
4317301,Santa Vitória do Palmar - RS,2024,31961.0
4317400,Santiago - RS,2024,50331.0
4317509,Santo Ângelo - RS,2024,79130.0
4317558,Santo Antônio do Palma - RS,2024,2134.0
4317608,Santo Antônio da Patrulha - RS,2024,44393.0
4317707,Santo Antônio das Missões - RS,2024,10493.0
4317756,Santo Antônio do Planalto - RS,2024,2136.0
4317806,Santo Augusto - RS,2024,14196.0
4317905,Santo Cristo - RS,2024,15656.0
4317954,Santo Expedito do Sul - RS,2024,2395.0
4318002,São Borja - RS,2024,61323.0
4318051,São Domingos do Sul - RS,2024,2808.0
4318101,São Francisco de Assis - RS,2024,17949.0
4318200,São Francisco de Paula - RS,2024,22373.0
4318309,São Gabriel - RS,2024,60102.0
4318408,São Jerônimo - RS,2024,21421.0
4318424,São João da Urtiga - RS,2024,4549.0
4318432,São João do Polêsine - RS,2024,2707.0
4318440,São Jorge - RS,2024,2976.0
4318457,São José das Missões - RS,2024,2403.0
4318465,São José do Herval - RS,2024,1934.0
4318481,São José do Hortêncio - RS,2024,4551.0
4318499,São José do Inhacorá - RS,2024,2463.0
4318507,São José do Norte - RS,2024,26245.0
4318606,São José do Ouro - RS,2024,6978.0
4318614,São José do Sul - RS,2024,2440.0
4318622,São José dos Ausentes - RS,2024,4286.0
4318705,São Leopoldo - RS,2024,225669.0
4318804,São Lourenço do Sul - RS,2024,43283.0
4318903,São Luiz Gonzaga - RS,2024,35858.0
4319000,São Marcos - RS,2024,21537.0
4319109,São Martinho - RS,2024,5589.0
4319125,São Martinho da Serra - RS,2024,2911.0
4319158,São Miguel das Missões - RS,2024,7196.0
4319208,São Nicolau - RS,2024,5248.0
4319307,São Paulo das Missões - RS,2024,5948.0
4319356,São Pedro da Serra - RS,2024,3614.0
4319364,São Pedro das Missões - RS,2024,1791.0
4319372,São Pedro do Butiá - RS,2024,3139.0
4319406,São Pedro do Sul - RS,2024,15870.0
4319505,São Sebastião do Caí - RS,2024,24883.0
4319604,São Sepé - RS,2024,21575.0
4319703,São Valentim - RS,2024,3324.0
4319711,São Valentim do Sul - RS,2024,2255.0
4319737,São Valério do Sul - RS,2024,2594.0
4319752,São Vendelino - RS,2024,2306.0
4319802,São Vicente do Sul - RS,2024,8259.0
4319901,Sapiranga - RS,2024,77898.0
4320008,Sapucaia do Sul - RS,2024,136542.0
4320107,Sarandi - RS,2024,23356.0
4320206,Seberi - RS,2024,12313.0
4320230,Sede Nova - RS,2024,2753.0
4320263,Segredo - RS,2024,6107.0
4320305,Selbach - RS,2024,5220.0
4320321,Senador Salgado Filho - RS,2024,2726.0
4320354,Sentinela do Sul - RS,2024,5422.0
4320404,Serafina Corrêa - RS,2024,17379.0
4320453,Sério - RS,2024,2093.0
4320503,Sertão - RS,2024,5637.0
4320552,Sertão Santana - RS,2024,5988.0
4320578,Sete de Setembro - RS,2024,1884.0
4320602,Severiano de Almeida - RS,2024,3467.0
4320651,Silveira Martins - RS,2024,2060.0
4320677,Sinimbu - RS,2024,8698.0
4320701,Sobradinho - RS,2024,14512.0
4320800,Soledade - RS,2024,30936.0
4320859,Tabaí - RS,2024,4565.0
4320909,Tapejara - RS,2024,25201.0
4321006,Tapera - RS,2024,10822.0
4321105,Tapes - RS,2024,14938.0
4321204,Taquara - RS,2024,54360.0
4321303,Taquari - RS,2024,25968.0
4321329,Taquaruçu do Sul - RS,2024,3190.0
4321352,Tavares - RS,2024,5319.0
4321402,Tenente Portela - RS,2024,14811.0
4321436,Terra de Areia - RS,2024,10569.0
4321451,Teutônia - RS,2024,33963.0
4321469,Tio Hugo - RS,2024,3352.0
4321477,Tiradentes do Sul - RS,2024,5201.0
4321493,Toropi - RS,2024,2598.0
4321501,Torres - RS,2024,43268.0
4321600,Tramandaí - RS,2024,56296.0
4321626,Travesseiro - RS,2024,2193.0
4321634,Três Arroios - RS,2024,2638.0
4321667,Três Cachoeiras - RS,2024,11216.0
4321709,Três Coroas - RS,2024,24420.0
4321808,Três de Maio - RS,2024,25452.0
4321832,Três Forquilhas - RS,2024,2814.0
4321857,Três Palmeiras - RS,2024,4826.0
4321907,Três Passos - RS,2024,26284.0
4321956,Trindade do Sul - RS,2024,7766.0
4322004,Triunfo - RS,2024,28414.0
4322103,Tucunduva - RS,2024,5649.0
4322152,Tunas - RS,2024,3739.0
4322186,Tupanci do Sul - RS,2024,1398.0
4322202,Tupanciretã - RS,2024,20345.0
4322251,Tupandi - RS,2024,5160.0
4322301,Tuparendi - RS,2024,8536.0
4322327,Turuçu - RS,2024,3489.0
4322343,Ubiretama - RS,2024,2028.0
4322350,União da Serra - RS,2024,1186.0
4322376,Unistalda - RS,2024,2052.0
4322400,Uruguaiana - RS,2024,120885.0
4322509,Vacaria - RS,2024,66110.0
4322525,Vale Verde - RS,2024,3214.0
4322533,Vale do Sol - RS,2024,10080.0
4322541,Vale Real - RS,2024,6213.0
4322558,Vanini - RS,2024,2047.0
4322608,Venâncio Aires - RS,2024,70805.0
4322707,Vera Cruz - RS,2024,27638.0
4322806,Veranópolis - RS,2024,24540.0
4322855,Vespasiano Corrêa - RS,2024,1852.0
4322905,Viadutos - RS,2024,4852.0
4323002,Viamão - RS,2024,232113.0
4323101,Vicente Dutra - RS,2024,4747.0
4323200,Victor Graeff - RS,2024,2832.0
4323309,Vila Flores - RS,2024,3736.0
4323358,Vila Lângaro - RS,2024,2122.0
4323408,Vila Maria - RS,2024,4512.0
4323457,Vila Nova do Sul - RS,2024,3935.0
4323507,Vista Alegre - RS,2024,2712.0
4323606,Vista Alegre do Prata - RS,2024,1624.0
4323705,Vista Gaúcha - RS,2024,2842.0
4323754,Vitória das Missões - RS,2024,3318.0
4323770,Westfália - RS,2024,3219.0
4323804,Xangri-lá - RS,2024,16907.0
5000203,Água Clara - MS,2024,17647.0
5000252,Alcinópolis - MS,2024,4648.0
5000609,Amambai - MS,2024,41414.0
5000708,Anastácio - MS,2024,24741.0
5000807,Anaurilândia - MS,2024,7735.0
5000856,Angélica - MS,2024,11203.0
5000906,Antônio João - MS,2024,9641.0
5001003,Aparecida do Taboado - MS,2024,29446.0
5001102,Aquidauana - MS,2024,48561.0
5001243,Aral Moreira - MS,2024,11085.0
5001508,Bandeirantes - MS,2024,8276.0
5001904,Bataguassu - MS,2024,24004.0
5002001,Batayporã - MS,2024,10953.0
5002100,Bela Vista - MS,2024,21965.0
5002159,Bodoquena - MS,2024,8849.0
5002209,Bonito - MS,2024,24761.0
5002308,Brasilândia - MS,2024,11840.0
5002407,Caarapó - MS,2024,32406.0
5002605,Camapuã - MS,2024,13920.0
5002704,Campo Grande - MS,2024,954537.0
5002803,Caracol - MS,2024,5115.0
5002902,Cassilândia - MS,2024,21549.0
5002951,Chapadão do Sul - MS,2024,33791.0
5003108,Corguinho - MS,2024,4893.0
5003157,Coronel Sapucaia - MS,2024,14661.0
5003207,Corumbá - MS,2024,99107.0
5003256,Costa Rica - MS,2024,28163.0
5003306,Coxim - MS,2024,33390.0
5003454,Deodápolis - MS,2024,14210.0
5003488,Dois Irmãos do Buriti - MS,2024,11470.0
5003504,Douradina - MS,2024,5749.0
5003702,Dourados - MS,2024,260640.0
5003751,Eldorado - MS,2024,11633.0
5003801,Fátima do Sul - MS,2024,21388.0
5003900,Figueirão - MS,2024,3709.0
5004007,Glória de Dourados - MS,2024,10777.0
5004106,Guia Lopes da Laguna - MS,2024,10135.0
5004304,Iguatemi - MS,2024,14017.0
5004403,Inocência - MS,2024,8712.0
5004502,Itaporã - MS,2024,25075.0
5004601,Itaquiraí - MS,2024,19996.0
5004700,Ivinhema - MS,2024,29613.0
5004809,Japorã - MS,2024,8409.0
5004908,Jaraguari - MS,2024,7425.0
5005004,Jardim - MS,2024,24509.0
5005103,Jateí - MS,2024,3620.0
5005152,Juti - MS,2024,7009.0
5005202,Ladário - MS,2024,22290.0
5005251,Laguna Carapã - MS,2024,7012.0
5005400,Maracaju - MS,2024,47558.0
5005608,Miranda - MS,2024,26487.0
5005681,Mundo Novo - MS,2024,19937.0
5005707,Naviraí - MS,2024,52707.0
5005806,Nioaque - MS,2024,13412.0
5006002,Nova Alvorada do Sul - MS,2024,23054.0
5006200,Nova Andradina - MS,2024,50610.0
5006259,Novo Horizonte do Sul - MS,2024,4811.0
5006275,Paraíso das Águas - MS,2024,5777.0
5006309,Paranaíba - MS,2024,42543.0
5006358,Paranhos - MS,2024,13323.0
5006408,Pedro Gomes - MS,2024,6974.0
5006606,Ponta Porã - MS,2024,97577.0
5006903,Porto Murtinho - MS,2024,12864.0
5007109,Ribas do Rio Pardo - MS,2024,23996.0
5007208,Rio Brilhante - MS,2024,39936.0
5007307,Rio Negro - MS,2024,4933.0
5007406,Rio Verde de Mato Grosso - MS,2024,20393.0
5007505,Rochedo - MS,2024,5407.0
5007554,Santa Rita do Pardo - MS,2024,7174.0
5007695,São Gabriel do Oeste - MS,2024,31694.0
5007703,Sete Quedas - MS,2024,11301.0
5007802,Selvíria - MS,2024,8593.0
5007901,Sidrolândia - MS,2024,49374.0
5007935,Sonora - MS,2024,14822.0
5007950,Tacuru - MS,2024,11159.0
5007976,Taquarussu - MS,2024,3730.0
5008008,Terenos - MS,2024,18139.0
5008305,Três Lagoas - MS,2024,141435.0
5008404,Vicentina - MS,2024,6476.0
5100102,Acorizal - MT,2024,4990.0
5100201,Água Boa - MT,2024,31314.0
5100250,Alta Floresta - MT,2024,61291.0
5100300,Alto Araguaia - MT,2024,17657.0
5100359,Alto Boa Vista - MT,2024,5875.0
5100409,Alto Garças - MT,2024,13707.0
5100508,Alto Paraguai - MT,2024,7717.0
5100607,Alto Taquari - MT,2024,11571.0
5100805,Apiacás - MT,2024,8692.0
5101001,Araguaiana - MT,2024,3950.0
5101209,Araguainha - MT,2024,1006.0
5101258,Araputanga - MT,2024,14854.0
5101308,Arenápolis - MT,2024,10747.0
5101407,Aripuanã - MT,2024,26010.0
5101605,Barão de Melgaço - MT,2024,7204.0
5101704,Barra do Bugres - MT,2024,29576.0
5101803,Barra do Garças - MT,2024,72694.0
5101852,Bom Jesus do Araguaia - MT,2024,7731.0
5101902,Brasnorte - MT,2024,17496.0
5102504,Cáceres - MT,2024,91626.0
5102603,Campinápolis - MT,2024,15713.0
5102637,Campo Novo do Parecis - MT,2024,50033.0
5102678,Campo Verde - MT,2024,47831.0
5102686,Campos de Júlio - MT,2024,9608.0
5102694,Canabrava do Norte - MT,2024,4480.0
5102702,Canarana - MT,2024,27657.0
5102793,Carlinda - MT,2024,10324.0
5102850,Castanheira - MT,2024,7459.0
5103007,Chapada dos Guimarães - MT,2024,19374.0
5103056,Cláudia - MT,2024,9436.0
5103106,Cocalinho - MT,2024,6428.0
5103205,Colíder - MT,2024,32010.0
5103254,Colniza - MT,2024,26090.0
5103304,Comodoro - MT,2024,18461.0
5103353,Confresa - MT,2024,37541.0
5103361,Conquista D'Oeste - MT,2024,3874.0
5103379,Cotriguaçu - MT,2024,10398.0
5103403,Cuiabá - MT,2024,682932.0
5103437,Curvelândia - MT,2024,4967.0
5103452,Denise - MT,2024,6815.0
5103502,Diamantino - MT,2024,22479.0
5103601,Dom Aquino - MT,2024,7915.0
5103700,Feliz Natal - MT,2024,10564.0
5103809,Figueirópolis D'Oeste - MT,2024,3112.0
5103858,Gaúcha do Norte - MT,2024,9181.0
5103908,General Carneiro - MT,2024,6250.0
5103957,Glória D'Oeste - MT,2024,2899.0
5104104,Guarantã do Norte - MT,2024,31328.0
5104203,Guiratinga - MT,2024,10532.0
5104500,Indiavaí - MT,2024,2194.0
5104526,Ipiranga do Norte - MT,2024,8409.0
5104542,Itanhangá - MT,2024,8049.0
5104559,Itaúba - MT,2024,5161.0
5104609,Itiquira - MT,2024,12519.0
5104807,Jaciara - MT,2024,29560.0
5104906,Jangada - MT,2024,7447.0
5105002,Jauru - MT,2024,8076.0
5105101,Juara - MT,2024,35899.0
5105150,Juína - MT,2024,47800.0
5105176,Juruena - MT,2024,10149.0
5105200,Juscimeira - MT,2024,11620.0
5105234,Lambari D'Oeste - MT,2024,4724.0
5105259,Lucas do Rio Verde - MT,2024,92256.0
5105309,Luciara - MT,2024,2591.0
5105507,Vila Bela da Santíssima Trindade - MT,2024,17384.0
5105580,Marcelândia - MT,2024,11414.0
5105606,Matupá - MT,2024,21415.0
5105622,Mirassol d'Oeste - MT,2024,27511.0
5105903,Nobres - MT,2024,15753.0
5106000,Nortelândia - MT,2024,5935.0
5106109,Nossa Senhora do Livramento - MT,2024,11658.0
5106158,Nova Bandeirantes - MT,2024,14160.0
5106174,Nova Nazaré - MT,2024,4467.0
5106182,Nova Lacerda - MT,2024,6965.0
5106190,Nova Santa Helena - MT,2024,4431.0
5106208,Nova Brasilândia - MT,2024,3853.0
5106216,Nova Canaã do Norte - MT,2024,11771.0
5106224,Nova Mutum - MT,2024,61223.0
5106232,Nova Olímpia - MT,2024,16314.0
5106240,Nova Ubiratã - MT,2024,12108.0
5106257,Nova Xavantina - MT,2024,25486.0
5106265,Novo Mundo - MT,2024,6444.0
5106273,Novo Horizonte do Norte - MT,2024,3307.0
5106281,Novo São Joaquim - MT,2024,7160.0
5106299,Paranaíta - MT,2024,11989.0
5106307,Paranatinga - MT,2024,28228.0
5106315,Novo Santo Antônio - MT,2024,2040.0
5106372,Pedra Preta - MT,2024,18722.0
5106422,Peixoto de Azevedo - MT,2024,33599.0
5106455,Planalto da Serra - MT,2024,3287.0
5106505,Poconé - MT,2024,31269.0
5106653,Pontal do Araguaia - MT,2024,7299.0
5106703,Ponte Branca - MT,2024,2076.0
5106752,Pontes e Lacerda - MT,2024,54795.0
5106778,Porto Alegre do Norte - MT,2024,12524.0
5106802,Porto dos Gaúchos - MT,2024,5690.0
5106828,Porto Esperidião - MT,2024,10167.0
5106851,Porto Estrela - MT,2024,3181.0
5107008,Poxoréu - MT,2024,24587.0
5107040,Primavera do Leste - MT,2024,92927.0
5107065,Querência - MT,2024,29820.0
5107107,São José dos Quatro Marcos - MT,2024,17830.0
5107156,Reserva do Cabaçal - MT,2024,2062.0
5107180,Ribeirão Cascalheira - MT,2024,10431.0
5107198,Ribeirãozinho - MT,2024,2697.0
5107206,Rio Branco - MT,2024,4489.0
5107248,Santa Carmem - MT,2024,5677.0
5107263,Santo Afonso - MT,2024,2460.0
5107297,São José do Povo - MT,2024,2780.0
5107305,São José do Rio Claro - MT,2024,14662.0
5107354,São José do Xingu - MT,2024,6168.0
5107404,São Pedro da Cipa - MT,2024,4247.0
5107578,Rondolândia - MT,2024,3527.0
5107602,Rondonópolis - MT,2024,259167.0
5107701,Rosário Oeste - MT,2024,15236.0
5107743,Santa Cruz do Xingu - MT,2024,2834.0
5107750,Salto do Céu - MT,2024,3679.0
5107768,Santa Rita do Trivelato - MT,2024,3463.0
5107776,Santa Terezinha - MT,2024,7720.0
5107792,Santo Antônio do Leste - MT,2024,4212.0
5107800,Santo Antônio de Leverger - MT,2024,16795.0
5107859,São Félix do Araguaia - MT,2024,14332.0
5107875,Sapezal - MT,2024,31499.0
5107883,Serra Nova Dourada - MT,2024,1901.0
5107909,Sinop - MT,2024,216029.0
5107925,Sorriso - MT,2024,120985.0
5107941,Tabaporã - MT,2024,9908.0
5107958,Tangará da Serra - MT,2024,112547.0
5108006,Tapurah - MT,2024,15272.0
5108055,Terra Nova do Norte - MT,2024,10641.0
5108105,Tesouro - MT,2024,2977.0
5108204,Torixoréu - MT,2024,4230.0
5108303,União do Sul - MT,2024,3897.0
5108352,Vale de São Domingos - MT,2024,2907.0
5108402,Várzea Grande - MT,2024,314627.0
5108501,Vera - MT,2024,13389.0
5108600,Vila Rica - MT,2024,19827.0
5108808,Nova Guarita - MT,2024,4579.0
5108857,Nova Marilândia - MT,2024,3678.0
5108907,Nova Maringá - MT,2024,5775.0
5108956,Nova Monte Verde - MT,2024,8451.0
5200050,Abadia de Goiás - GO,2024,21165.0
5200100,Abadiânia - GO,2024,17638.0
5200134,Acreúna - GO,2024,21995.0
5200159,Adelândia - GO,2024,2297.0
5200175,Água Fria de Goiás - GO,2024,4991.0
5200209,Água Limpa - GO,2024,1856.0
5200258,Águas Lindas de Goiás - GO,2024,240613.0
5200308,Alexânia - GO,2024,28009.0
5200506,Aloândia - GO,2024,1984.0
5200555,Alto Horizonte - GO,2024,6375.0
5200605,Alto Paraíso de Goiás - GO,2024,10936.0
5200803,Alvorada do Norte - GO,2024,8597.0
5200829,Amaralina - GO,2024,3281.0
5200852,Americano do Brasil - GO,2024,5281.0
5200902,Amorinópolis - GO,2024,2952.0
5201108,Anápolis - GO,2024,415847.0
5201207,Anhanguera - GO,2024,921.0
5201306,Anicuns - GO,2024,18443.0
5201405,Aparecida de Goiânia - GO,2024,550925.0
5201454,Aparecida do Rio Doce - GO,2024,3012.0
5201504,Aporé - GO,2024,4452.0
5201603,Araçu - GO,2024,3842.0
5201702,Aragarças - GO,2024,18604.0
5201801,Aragoiânia - GO,2024,12554.0
5202155,Araguapaz - GO,2024,7182.0
5202353,Arenópolis - GO,2024,2930.0
5202502,Aruanã - GO,2024,8515.0
5202601,Aurilândia - GO,2024,3266.0
5202809,Avelinópolis - GO,2024,2963.0
5203104,Baliza - GO,2024,3335.0
5203203,Barro Alto - GO,2024,10738.0
5203302,Bela Vista de Goiás - GO,2024,36583.0
5203401,Bom Jardim de Goiás - GO,2024,7824.0
5203500,Bom Jesus de Goiás - GO,2024,24701.0
